image_name,image_path,has_bbox,predicted_class,predicted_class_name,true_label,true_label_name,prediction_correct,prediction_confidence,predicted_class_before_transform,topk_predictions,topk_confidences,explainer_result,explainer_name,model_name,explainer_params,processing_time,timestamp,iou,point_game,pixelprecisionrecall_precision,pixelprecisionrecall_recall,evaluation_metrics_json,experiment_name,config_name,prediction_correct_int
ILSVRC2012_val_00004756.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00004756.JPEG,True,385,Indian_elephant,385,Indian_elephant,True,0.9991204142570496,9,"[9, 100, 355, 348, 347, 354, 206, 267, 7, 84]","[0.9991204142570496, 0.00017813147860579193, 0.0001701781147858128, 9.89882682915777e-05, 5.499526741914451e-05, 5.069194594398141e-05, 4.4328378862701356e-05, 4.1866009269142523e-05, 3.7612182495649904e-05, 2.841131754394155e-05]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0172405689954757,1754348937.0286431,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00004234.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00004234.JPEG,True,415,bakery,415,bakery,True,0.9999961853027344,94,"[94, 95, 16, 20, 141, 142, 92, 18, 128, 307]","[0.9999961853027344, 3.785591843552538e-06, 3.130136860818311e-08, 1.0953539408831148e-08, 3.525574054918934e-09, 1.1154925871892374e-09, 1.0916719750397874e-09, 7.941454716053897e-10, 6.778035355203826e-10, 2.08022890579862e-10]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0182577967643737,1754348924.8216045,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00005012.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00005012.JPEG,True,275,African_hunting_dog,275,African_hunting_dog,True,0.999953031539917,573,"[573, 751, 621, 408, 817, 450, 518, 472, 864, 575]","[0.999953031539917, 3.4110573324142024e-05, 4.656983037421014e-06, 1.6735793906264007e-06, 1.647925159886654e-06, 1.5786231415404473e-06, 7.065946192597039e-07, 6.171939048726927e-07, 6.101744247644092e-07, 2.729910022480908e-07]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0227824002504348,1754348943.0272565,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00003483.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00003483.JPEG,True,374,langur,374,langur,True,0.497541069984436,621,"[621, 428, 208, 254, 665, 225, 575, 670, 882, 257]","[0.49754106998443604, 0.08440279960632324, 0.06407557427883148, 0.030670085921883583, 0.02414001151919365, 0.02120310626924038, 0.01913558878004551, 0.018000978976488113, 0.017753591760993004, 0.017168080434203148]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0176659896969795,1754348906.0941684,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00003166.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00003166.JPEG,True,34,leatherback_turtle,120,fiddler_crab,False,0.8738061189651489,276,"[276, 275, 349, 348, 343, 170, 342, 341, 350, 177]","[0.8738061189651489, 0.04596305266022682, 0.026533927768468857, 0.020535767078399658, 0.0166721660643816, 0.006502555217593908, 0.004336781334131956, 0.0017665892373770475, 0.0012283165706321597, 0.0007535182521678507]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0207155123353004,1754348898.221614,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,0
ILSVRC2012_val_00005711.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00005711.JPEG,True,580,greenhouse,809,soup_bowl,False,0.4529486894607544,464,"[464, 457, 777, 584, 696, 499, 623, 676, 784, 626]","[0.4529486894607544, 0.1548709124326706, 0.14641113579273224, 0.04854096472263336, 0.040249742567539215, 0.0240536630153656, 0.020124439150094986, 0.01098281517624855, 0.010409829206764698, 0.00791514478623867]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.017424963414669,1754348959.6755545,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,0
ILSVRC2012_val_00009264.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00009264.JPEG,True,290,jaguar,290,jaguar,True,0.9889591932296752,660,"[660, 757, 915, 565, 675, 799, 580, 705, 807, 706]","[0.9889591932296753, 0.0033529503270983696, 0.0018631696002557874, 0.0015100195305421948, 0.0007900871569290757, 0.000624468841124326, 0.00045095625682733953, 0.00044213319779373705, 0.00041143447742797434, 0.0003050193772651255]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0179527029395103,1754349045.3553112,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00002250.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00002250.JPEG,True,865,toyshop,865,toyshop,True,0.3399795591831207,524,"[524, 461, 832, 494, 863, 652, 708, 614, 505, 619]","[0.3399795591831207, 0.13107803463935852, 0.038440264761447906, 0.03767243027687073, 0.02212793380022049, 0.02204536460340023, 0.01924731582403183, 0.01872880384325981, 0.01872040331363678, 0.016352007165551186]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0177823230624198,1754348875.874638,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00002486.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00002486.JPEG,True,484,catamaran,484,catamaran,True,0.8797520995140076,59,"[59, 55, 40, 64, 46, 47, 52, 60, 912, 131]","[0.8797520995140076, 0.05754814296960831, 0.035414304584264755, 0.01225956715643406, 0.00826304778456688, 0.0011418354697525501, 0.0008828579448163509, 0.0006297881482169032, 0.0004700629797298461, 0.00046968122478574514]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0204615145921707,1754348881.3430223,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00002848.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00002848.JPEG,True,450,bobsled,450,bobsled,True,0.9998520612716676,1,"[1, 29, 393, 397, 88, 130, 115, 602, 108, 851]","[0.9998520612716675, 9.635530295781791e-05, 1.9505774616845883e-05, 7.1839690463093575e-06, 4.194086159259314e-06, 3.622748636189499e-06, 1.9360409169166815e-06, 1.2652265013457509e-06, 9.73996634456853e-07, 8.030887101995177e-07]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0184815376996994,1754348890.0819857,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00007586.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00007586.JPEG,True,57,garter_snake,57,garter_snake,True,0.9105029106140136,352,"[352, 353, 351, 350, 271, 730, 134, 345, 274, 339]","[0.9105029106140137, 0.06960708647966385, 0.0198894664645195, 3.457965078723646e-07, 6.941859709286291e-08, 5.353756193926529e-08, 3.16263175648146e-08, 2.3372328072923665e-08, 2.0722382032545283e-08, 1.0885366386048645e-08]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0175424739718437,1754349005.220067,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00007760.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00007760.JPEG,True,40,American_chameleon,48,Komodo_dragon,False,0.5728464126586914,359,"[359, 358, 356, 333, 357, 361, 362, 284, 334, 377]","[0.5728464126586914, 0.22256885468959808, 0.17574502527713776, 0.010901443660259247, 0.008758403360843658, 0.004602515138685703, 0.0009403947624377906, 0.0005958373076282442, 0.00035898422356694937, 0.0002578188432380557]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.017633818089962,1754349009.035205,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,0
ILSVRC2012_val_00008154.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00008154.JPEG,True,137,American_coot,137,American_coot,True,0.4195952117443084,372,"[372, 298, 342, 280, 362, 299, 341, 278, 269, 336]","[0.41959521174430847, 0.1665031462907791, 0.1036396250128746, 0.10085777938365936, 0.05349338799715042, 0.037587836384773254, 0.025560859590768814, 0.01794247515499592, 0.015341977588832378, 0.011687691323459148]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0176573321223258,1754349018.2023082,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00002076.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00002076.JPEG,True,182,Border_terrier,182,Border_terrier,True,0.4320689439773559,358,"[358, 359, 356, 357, 361, 333, 362, 334, 279, 360]","[0.43206894397735596, 0.4249972701072693, 0.13333502411842346, 0.00949806347489357, 7.137089414754882e-05, 8.712391718290746e-06, 7.687317520321812e-06, 6.155709797894815e-06, 3.535132464094204e-06, 5.280456889522611e-07]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0166829675436019,1754348871.5533614,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00001497.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00001497.JPEG,True,936,head_cabbage,876,tub,False,0.8012744784355164,890,"[890, 768, 430, 422, 543, 752, 805, 615, 429, 722]","[0.8012744784355164, 0.14687398076057434, 0.01994810253381729, 0.01108345203101635, 0.010707307606935501, 0.004681045189499855, 0.0019197693327441812, 0.0007200611289590597, 0.0007095523178577423, 0.0005332242581062019]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0166102796792984,1754348858.985942,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,0
ILSVRC2012_val_00006112.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00006112.JPEG,True,8,hen,11,goldfinch,False,0.2224271148443222,285,"[285, 286, 104, 674, 330, 287, 281, 519, 726, 331]","[0.2224271148443222, 0.1639830619096756, 0.09080090373754501, 0.04840870201587677, 0.0423465333878994, 0.03706144914031029, 0.035502977669239044, 0.019538216292858124, 0.015778129920363426, 0.015396909788250923]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0176786258816719,1754348968.482432,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,0
ILSVRC2012_val_00006052.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00006052.JPEG,True,15,robin,15,robin,True,0.822205126285553,249,"[249, 250, 248, 174, 269, 235, 227, 537, 263, 676]","[0.822205126285553, 0.10581307858228683, 0.07098183780908585, 0.0003937959554605186, 0.0003774198121391237, 6.318594387266785e-05, 3.244497565901838e-05, 2.2388558136299253e-05, 1.5997116861399263e-05, 9.556405530020129e-06]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0170791745185852,1754348967.7566304,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00006840.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00006840.JPEG,True,72,black_and_gold_garden_spider,72,black_and_gold_garden_spider,True,0.9956879019737244,190,"[190, 202, 196, 188, 198, 199, 184, 203, 194, 197]","[0.9956879019737244, 0.0010705735767260194, 0.000997840310446918, 0.0007263827719725668, 0.0005170876393094659, 0.0004373908741399646, 0.00023581608547829092, 0.00021567878138739616, 4.795214408659376e-05, 3.390950587345287e-05]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0201785266399383,1754348985.8471556,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00002421.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00002421.JPEG,True,343,warthog,343,warthog,True,0.8288864493370056,889,"[889, 486, 819, 875, 513, 566, 684, 402, 593, 699]","[0.8288864493370056, 0.09635321795940399, 0.03512728214263916, 0.020948568359017372, 0.002923834603279829, 0.0020236631389707327, 0.0014691451797261834, 0.001316223875619471, 0.0013127976562827826, 0.001168556627817452]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0191182717680931,1754348879.7823212,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00002246.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00002246.JPEG,True,18,magpie,207,golden_retriever,False,0.5448489785194397,166,"[166, 167, 162, 164, 161, 215, 163, 168, 208, 212]","[0.5448489785194397, 0.24231310188770294, 0.20125624537467957, 0.006058685947209597, 0.001722401357255876, 0.0014027256984263659, 0.0007554726907983422, 0.00031278032111003995, 0.00014595797983929515, 0.00014576366811525077]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0177823230624198,1754348875.874638,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,0
ILSVRC2012_val_00009097.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00009097.JPEG,True,948,Granny_Smith,948,Granny_Smith,True,0.8675596117973328,963,"[963, 927, 940, 923, 567, 987, 964, 931, 942, 930]","[0.8675596117973328, 0.030331438407301903, 0.015444622375071049, 0.013739443384110928, 0.01116867270320654, 0.007269957568496466, 0.006871631834656, 0.006384433712810278, 0.006082037929445505, 0.005188419483602047]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0189342349767684,1754349041.220093,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00004661.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00004661.JPEG,True,638,maillot,638,maillot,True,0.9998660087585448,318,"[318, 317, 320, 319, 111, 316, 312, 311, 943, 313]","[0.9998660087585449, 8.763823279878125e-05, 1.7782471331884153e-05, 7.457621904904954e-06, 7.265238764375681e-06, 6.325527010631049e-06, 3.2595289667369798e-06, 2.369095227550133e-06, 2.763050304110948e-07, 2.589664518382051e-07]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0174781829118728,1754348934.7329738,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00006876.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00006876.JPEG,True,588,hamper,588,hamper,True,0.7277402281761169,676,"[676, 199, 759, 197, 196, 414, 179, 691, 898, 622]","[0.7277402281761169, 0.02978387102484703, 0.02703975699841976, 0.025742871686816216, 0.02486535720527172, 0.01697809062898159, 0.012306609191000462, 0.010246455669403076, 0.004657032899558544, 0.004644828382879496]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0193487405776977,1754348986.7495756,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00004289.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00004289.JPEG,True,974,geyser,974,geyser,True,0.9529823660850524,928,"[928, 927, 956, 935, 961, 960, 415, 659, 931, 910]","[0.9529823660850525, 0.007966513745486736, 0.0067884670570492744, 0.005252764094620943, 0.003842300968244672, 0.0032509758602827787, 0.003183833323419094, 0.0023699714802205563, 0.0019350008806213737, 0.0009610865963622928]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0176931992173194,1754348926.334212,0.0,1.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 1.0}",vgg16_grad,config_vgg16_grad_cam,1
ILSVRC2012_val_00004049.JPEG,C:\Users\rahman\PycharmProjects\xai-eval-pipeline\data\extracted\validation_images\ILSVRC2012_val_00004049.JPEG,True,116,chiton,116,chiton,True,0.1867919564247131,155,"[155, 338, 157, 154, 151, 156, 239, 204, 230, 263]","[0.18679195642471313, 0.15849639475345612, 0.11343127489089966, 0.06031504645943642, 0.03537871316075325, 0.032674577087163925, 0.02355007268488407, 0.02293819934129715, 0.020673498511314392, 0.017456023022532463]","<ExplainerResult(accuracy=0.0, correct=0, total=32, attribution_shape=(32, 224, 224), probabilities_shape=(32, 1000), predictions_shape=(32,), confidence_shape=(32,), target_labels_shape=(32,), topk_predictions_shape=(32, 10), topk_confidences_shape=(32, 10))>",grad_cam,vgg16,"{'target_layer': 'features.28', 'relu_attributions': 'True', 'interpolate_mode': 'bilinear'}",0.0180859491229057,1754348920.345235,0.0,0.0,0.0,0.0,"{""iou"": 0.0, ""pixelprecisionrecall"": {""precision"": 0.0, ""recall"": 0.0}, ""point_game"": 0.0}",vgg16_grad,config_vgg16_grad_cam,1
